customer_id,tenure_months,age,income_tier,contract_type,plan_type,region,senior_citizen,has_partner,has_dependents,signup_date,call_duration_min_mean,call_duration_min_std,data_usage_gb_mean,data_usage_gb_std,bill_amount_mean,bill_amount_sum,complaint_flag_sum,customer_service_calls_sum,payment_delay_days_mean,roaming_flag_sum,international_minutes_sum,call_drop_rate_mean,churn_probability,churn_label
TEL00000117,24,34,High,Month-to-Month,Premium,West,0,0,0,2024-06-22,274.2409090909091,98.46532645261433,9.31409090909091,5.7295172730185735,119.45863636363637,2628.09,0,1,1.7727272727272727,2,213.76999999999998,0.04681818181818182,0.25,0
TEL00000118,40,19,Medium,Month-to-Month,Basic,East,0,0,0,2020-03-19,110.27999999999999,31.825511330198164,2.3736363636363635,2.2968022189340624,49.95363636363636,1098.98,0,6,2.0454545454545454,2,296.3,0.045136363636363634,0.7,1
TEL00000119,37,28,High,One Year,Premium,North,0,0,0,2022-01-23,264.7275,79.64102353852039,9.538,6.680816685027914,120.85799999999999,2417.16,0,5,1.9,1,211.73,0.0498,0.1,0
TEL00000120,27,74,Low,One Year,Basic,North,1,1,0,2021-03-22,110.72149999999999,32.68963400400484,1.9769999999999999,1.9961518242015457,46.5805,931.61,0,2,1.8,2,171.36,0.0497,0.1,0
TEL00000121,17,43,Medium,One Year,Standard,South,0,0,1,2024-01-02,182.58,45.429259569136725,5.216470588235294,3.8746982804737047,78.70705882352941,1338.02,0,3,2.1176470588235294,2,136.49,0.046117647058823534,0.25,0
TEL00000122,36,68,Low,Month-to-Month,Basic,West,1,1,1,2022-06-23,110.335,30.564447957510513,1.8795000000000002,1.1450510216166192,52.54449999999999,1050.8899999999999,0,4,1.5,3,184.25,0.05295,0.25,0
TEL00000123,54,51,Medium,Two Year,Basic,West,0,0,0,2021-01-27,97.16190476190476,36.735800742470225,1.856190476190476,1.3581217772735852,53.282380952380954,1118.93,1,6,1.5238095238095237,6,154.54,0.050761904761904765,0.5,0
TEL00000124,62,76,Medium,Month-to-Month,Standard,North,1,0,0,2021-05-05,191.7952380952381,50.54397556772198,6.153333333333333,4.0079462737583365,77.54476190476191,1628.44,1,3,1.6666666666666667,2,217.84,0.05161904761904762,0.45,0
TEL00000125,61,60,Medium,Month-to-Month,Basic,South,0,1,1,2025-08-15,97.62782608695652,35.24842742546651,1.8908695652173915,1.2238052171347227,50.84695652173913,1169.48,2,5,2.0,2,239.0,0.051695652173913045,0.45,0
TEL00000126,12,36,Medium,Two Year,Premium,North,0,1,0,2025-11-13,311.84,94.78065881662927,11.49409090909091,8.836845838436608,131.2509090909091,2887.52,0,10,1.4090909090909092,1,252.0,0.047499999999999994,0.3,0
TEL00000127,62,33,High,One Year,Premium,East,0,1,1,2022-07-20,301.89079999999996,69.65760618434524,8.2004,6.16234024809839,106.3664,2659.16,0,5,1.76,4,280.16,0.04836,0.1,0
TEL00000128,25,35,Medium,Month-to-Month,Premium,North,0,1,0,2023-01-20,275.303,78.68604217160485,8.0555,6.316634242846006,118.577,2371.54,1,1,1.9,3,171.35,0.04885,0.45,0
TEL00000129,71,34,Low,One Year,Premium,South,0,0,1,2021-09-25,350.62576923076927,96.0807618692973,9.201153846153845,5.002936199411763,116.46153846153847,3028.0,1,6,1.7307692307692308,2,284.8,0.05361538461538462,0.6000000000000001,1
TEL00000130,59,40,Medium,One Year,Basic,East,0,0,1,2022-05-08,100.04727272727273,42.07197259366475,2.317727272727273,1.5931637640935656,52.695454545454545,1159.3,0,5,2.0454545454545454,1,266.26,0.061909090909090914,0.25,0
TEL00000131,14,48,Medium,One Year,Standard,East,0,1,0,2025-05-26,171.2075,56.312255829250425,5.703,4.723319639941026,73.32050000000001,1466.41,0,3,2.05,2,186.58,0.04845,0.25,0
TEL00000132,39,32,High,One Year,Standard,North,0,1,1,2021-12-06,181.97181818181818,79.09253655936152,4.585909090909091,2.466193633711887,80.48272727272727,1770.62,0,2,2.0,3,183.21,0.04063636363636364,0.1,0
TEL00000133,66,72,Medium,Two Year,Basic,North,1,1,1,2020-08-28,95.23280000000001,34.529823766323126,1.59,0.9040602856004681,48.343999999999994,1208.6,0,9,1.72,3,303.05,0.04628,0.3,0
TEL00000134,39,63,Medium,One Year,Standard,North,0,1,0,2021-01-18,182.60214285714284,57.68452241133817,5.46,3.8861826236829615,77.30642857142857,1082.29,1,3,2.5714285714285716,1,215.32999999999998,0.05385714285714286,0.44999999999999996,0
TEL00000135,10,47,Medium,Month-to-Month,Standard,South,0,0,0,2024-11-14,178.66809523809525,48.280483491680954,5.809047619047619,4.3747913147508015,76.97047619047619,1616.38,0,2,2.0,1,298.56,0.06109523809523809,0.25,0
TEL00000136,30,67,Low,Month-to-Month,Basic,North,1,1,0,2024-10-22,112.00615384615384,32.671653043814366,1.5196153846153846,1.4497875175879555,53.55692307692308,1392.48,4,3,2.6153846153846154,1,233.98,0.0516923076923077,0.8,1
TEL00000137,49,74,Medium,Month-to-Month,Premium,North,1,0,0,2023-09-10,316.4895,98.46502304318392,11.0055,6.2669303112700865,139.32,2786.4,0,3,2.05,1,277.02,0.0492,0.4,0
TEL00000138,56,63,Medium,Two Year,Premium,East,0,1,0,2022-04-01,290.95958333333334,106.58308897916487,8.12625,5.082367483676326,120.98583333333333,2903.66,0,5,2.5,2,177.29,0.050249999999999996,0.15,0
TEL00000139,57,43,Low,Two Year,Premium,North,0,0,1,2021-09-02,304.1054545454545,101.76310477103524,12.112272727272728,8.058266345406219,122.99954545454547,2705.9900000000002,0,7,1.5454545454545454,0,230.66,0.055772727272727265,0.3,0
TEL00000140,20,75,Medium,Month-to-Month,Standard,South,1,1,0,2025-06-18,198.98608695652175,48.94922858888217,4.967391304347826,3.9517662534288553,75.47521739130435,1735.93,0,7,2.0434782608695654,2,208.64,0.05743478260869565,0.7,1
TEL00000141,13,73,Medium,Month-to-Month,Premium,North,1,0,1,2023-03-13,277.21136363636367,80.70467280360948,12.653636363636364,6.286372673114552,121.70818181818181,2677.58,1,2,2.1363636363636362,7,180.9,0.04418181818181818,0.6,1
TEL00000142,29,26,Low,Two Year,Basic,East,0,1,0,2023-04-15,97.57,30.674065663811604,2.2104166666666667,1.1981996609648293,50.11666666666667,1202.8,0,4,2.0833333333333335,4,235.87,0.041375,0.15,0
TEL00000143,38,25,Medium,Month-to-Month,Standard,North,0,0,1,2023-03-28,183.24499999999998,69.15027840655239,5.719285714285713,4.726159609670906,82.42428571428572,2307.88,0,4,2.0357142857142856,2,311.54,0.048857142857142856,0.4,0
TEL00000144,40,62,Medium,One Year,Premium,West,0,1,0,2020-06-07,312.85880000000003,88.45495696115624,8.332799999999999,5.816374529435555,118.208,2955.2,0,6,2.28,2,285.46,0.05756,0.55,0
TEL00000145,33,23,Medium,Two Year,Basic,East,0,1,1,2024-11-27,108.47149999999999,27.576423239503175,2.0,1.422629145002494,47.065000000000005,941.3000000000001,0,6,1.9,3,146.57,0.0536,0.3,0
TEL00000146,45,42,High,Month-to-Month,Standard,West,0,0,1,2023-08-22,192.10888888888888,47.2660513525037,6.240555555555556,5.393411527826959,79.67666666666668,1434.18,0,2,1.9444444444444444,3,151.02,0.05333333333333333,0.25,0
TEL00000147,31,40,Low,Two Year,Basic,East,0,0,1,2024-04-15,98.35217391304347,28.368844459518957,1.822608695652174,1.1009302570235953,50.22,1155.06,0,5,1.9130434782608696,4,232.75,0.05352173913043478,0.0,0
TEL00000148,12,56,Low,Month-to-Month,Basic,North,0,1,0,2023-12-26,84.306,41.09723267244807,1.6452,1.174337117980466,52.026,1300.65,1,1,1.76,2,209.12,0.046239999999999996,0.45,0
TEL00000149,64,41,High,Month-to-Month,Basic,East,0,1,1,2021-12-20,105.10428571428572,36.95336501205656,1.7966666666666664,1.0868271865082018,48.18095238095238,1011.8,0,4,2.1904761904761907,3,180.97,0.051095238095238096,0.4,0
TEL00000150,60,32,High,Month-to-Month,Premium,West,0,1,1,2023-01-19,288.9426086956522,91.93992842252989,12.088695652173914,6.6811303509809195,116.95695652173914,2690.01,0,5,1.608695652173913,4,251.68,0.048391304347826083,0.25,0
TEL00000151,12,39,Medium,Month-to-Month,Basic,West,0,0,1,2023-12-22,104.0147619047619,30.101362530464897,1.8766666666666665,1.4137090695519123,48.07238095238095,1009.52,0,4,1.619047619047619,0,184.68,0.060571428571428575,0.25,0
TEL00000152,47,46,Medium,One Year,Standard,West,0,0,0,2020-01-29,194.72105263157894,64.56727369313143,5.186842105263158,4.357540147875964,81.7221052631579,1552.72,1,5,1.4736842105263157,2,161.1,0.04036842105263158,0.30000000000000004,0
TEL00000153,32,68,Low,Month-to-Month,Basic,South,1,1,0,2025-10-17,92.94869565217392,23.38164029247731,2.353913043478261,1.3019312198368125,52.13260869565217,1199.05,3,6,1.7826086956521738,0,280.25,0.050043478260869564,0.75,1
TEL00000154,15,72,High,Month-to-Month,Premium,East,1,1,1,2021-08-15,302.84999999999997,103.26715515270736,13.572631578947368,8.083430818728493,112.19368421052631,2131.68,0,5,2.8421052631578947,1,208.76,0.046052631578947366,0.4,0
TEL00000155,67,34,High,Month-to-Month,Standard,East,0,0,1,2021-04-17,177.24894736842106,48.99725478644888,4.414736842105263,4.3992314586641825,73.99421052631578,1405.8899999999999,0,5,2.0,0,251.49,0.044421052631578944,0.25,0
TEL00000156,57,22,High,Month-to-Month,Premium,East,0,1,0,2023-09-24,312.0080952380952,97.60109490262124,11.05,9.928158943127372,126.52666666666667,2657.06,1,1,2.0476190476190474,3,199.79,0.05047619047619048,0.6,1
TEL00000157,24,29,Medium,Month-to-Month,Standard,West,0,0,1,2024-06-23,190.49684210526317,53.586321539552905,4.295789473684211,3.330167356137382,72.29473684210525,1373.6,1,1,1.894736842105263,1,133.8,0.05447368421052631,0.45,0
TEL00000158,27,63,Medium,Month-to-Month,Standard,West,0,0,1,2024-06-16,189.9222727272727,67.16294088202272,4.504545454545455,2.7964632889431833,74.10227272727273,1630.25,1,4,2.6363636363636362,1,191.57,0.060181818181818184,0.6,1
TEL00000159,25,47,Low,Month-to-Month,Standard,West,0,1,0,2023-02-15,176.66565217391303,51.47668075988715,5.044347826086956,3.468747253675514,82.96347826086956,1908.16,1,6,1.9565217391304348,0,224.18,0.04008695652173913,0.75,1
TEL00000160,2,41,Medium,Two Year,Basic,North,0,0,0,2022-02-04,87.92583333333334,33.466135111114376,1.9075,1.23153580328897,50.15833333333333,1203.8,0,7,1.8333333333333333,2,182.63,0.057,0.44999999999999996,0
TEL00000161,38,49,Medium,One Year,Premium,North,0,0,0,2022-11-09,285.4304761904762,114.98390619891943,11.534761904761904,8.8263382096131,122.2252380952381,2566.73,0,6,2.761904761904762,3,159.62,0.059190476190476196,0.55,0
TEL00000162,41,34,Low,One Year,Basic,South,0,1,1,2023-12-12,100.40520000000001,27.965988289348907,1.992,1.5797494527086668,53.098800000000004,1327.47,0,3,2.32,2,166.54,0.05008,0.25,0
TEL00000163,40,49,High,Month-to-Month,Standard,North,0,0,0,2023-05-22,204.45043478260868,40.02612300148047,4.618695652173913,2.73366438112227,82.46478260869566,1896.69,0,6,1.6521739130434783,0,176.22,0.05221739130434783,0.55,0
TEL00000164,66,55,Medium,One Year,Premium,South,0,0,1,2020-09-16,300.0131818181818,101.08982537404961,9.361818181818181,7.306499804553437,120.74636363636364,2656.42,0,4,2.5,2,230.2,0.049499999999999995,0.25,0
TEL00000165,61,20,High,One Year,Standard,East,0,1,1,2022-05-17,162.1845,59.75653194641703,5.029999999999999,2.7278968185456685,80.631,1612.62,1,3,1.9,2,258.51,0.0499,0.30000000000000004,0
TEL00000166,50,45,High,Month-to-Month,Premium,East,0,1,0,2025-11-03,317.69380952380953,100.1789534022087,10.338095238095239,6.453828026100183,109.62190476190476,2302.06,0,2,2.380952380952381,0,228.07999999999998,0.05747619047619048,0.4,0
TEL00000167,26,20,Low,Month-to-Month,Standard,South,0,0,0,2021-08-17,178.39380952380952,58.62839137109174,4.760952380952381,3.3763084941425374,83.18666666666667,1746.92,0,6,2.4285714285714284,4,199.42000000000002,0.056285714285714286,0.7,1
TEL00000168,45,68,Low,Two Year,Basic,West,1,1,0,2025-01-22,100.815,31.88063040055579,2.376,1.1528107527165712,42.505,850.1,0,13,1.9,5,178.56,0.0486,0.3,0
TEL00000169,44,35,Low,One Year,Basic,West,0,1,1,2021-02-21,101.08888888888889,25.51966505609279,1.7916666666666667,1.2205555629929106,49.589444444444446,892.61,0,2,2.5,1,178.9,0.04427777777777778,0.25,0
TEL00000170,35,78,Low,Month-to-Month,Basic,West,1,0,1,2020-06-26,102.154,30.09180424728871,1.76,1.4859917323361622,50.164,752.46,1,5,2.0,3,116.39,0.04533333333333333,0.45,0
TEL00000171,61,41,Medium,Month-to-Month,Basic,West,0,1,0,2024-03-27,100.27954545454546,33.02579085636423,2.2545454545454544,1.4385433349075467,49.10045454545455,1080.21,0,5,1.6818181818181819,0,193.3,0.04886363636363636,0.25,0
TEL00000172,36,75,Medium,Month-to-Month,Premium,South,1,1,1,2023-11-01,283.70349999999996,79.4039532540315,7.776000000000001,7.901029513197698,119.2465,2384.93,0,5,2.15,4,157.62,0.063,0.4,0
TEL00000173,58,71,Medium,Month-to-Month,Standard,North,1,1,0,2020-01-08,180.94291666666666,63.928792824460196,5.801666666666667,3.614239551583692,86.92,2086.08,1,6,1.5833333333333333,2,278.52,0.05437500000000001,0.75,1
TEL00000174,42,61,Medium,One Year,Standard,South,0,1,0,2020-10-30,167.2866666666667,73.63126962552435,4.794,3.1793638177651653,85.81133333333334,1287.17,1,2,2.1333333333333333,1,92.00999999999999,0.06873333333333333,0.44999999999999996,0
TEL00000175,14,73,Medium,One Year,Basic,North,1,0,1,2020-02-11,91.59823529411766,28.38312642118863,1.6511764705882352,1.0507847207738437,46.42058823529412,789.15,0,1,1.7058823529411764,0,199.57,0.04223529411764706,0.1,0
TEL00000176,35,54,Low,One Year,Standard,West,0,1,0,2024-03-05,161.10526315789474,72.99158873675643,3.978947368421052,2.6785254955682904,89.41684210526316,1698.92,1,2,2.263157894736842,1,208.8,0.04773684210526316,0.44999999999999996,0
TEL00000177,14,33,Medium,Month-to-Month,Premium,North,0,0,0,2024-04-28,280.0129166666667,119.89100816553875,11.6925,8.864550921703719,124.09125,2978.19,1,4,1.75,2,316.31,0.050749999999999997,0.45,0
TEL00000178,28,74,Medium,Month-to-Month,Standard,North,1,1,1,2022-02-03,187.4275,52.100133030944406,4.8585,3.5020584548309057,81.387,1627.74,0,2,1.75,2,207.2,0.056799999999999996,0.25,0
TEL00000179,6,61,Medium,Month-to-Month,Premium,North,0,1,1,2023-01-01,311.4472727272727,99.32774015166339,10.413181818181819,8.633768358058147,114.41272727272727,2517.08,0,2,2.090909090909091,2,232.3,0.04768181818181818,0.4,0
TEL00000180,70,54,High,Month-to-Month,Standard,South,0,1,0,2022-07-04,188.62857142857143,47.473717179689466,6.106666666666667,4.987627024280519,73.81952380952382,1550.21,0,6,1.9047619047619047,5,160.73000000000002,0.05042857142857143,0.55,0
TEL00000181,43,79,High,One Year,Premium,East,1,0,0,2023-05-21,304.31,118.43050567738027,10.134705882352941,4.991909852009373,115.59058823529412,1965.04,0,0,2.235294117647059,1,190.60999999999999,0.057823529411764704,0.25,0
TEL00000182,44,55,Low,Month-to-Month,Basic,West,0,1,1,2020-05-01,94.4225,22.351164175496542,2.01875,1.4687993963324832,54.286875,868.59,0,5,1.75,1,96.4,0.04825,0.25,0
TEL00000183,1,72,Medium,Month-to-Month,Premium,South,1,0,1,2022-10-09,275.48842105263157,65.6455883482709,12.223157894736843,7.977049059389471,122.80263157894737,2333.25,1,3,1.8421052631578947,1,188.66,0.052421052631578945,0.6,1
TEL00000184,43,27,Low,Month-to-Month,Premium,East,0,1,0,2020-10-18,282.1405,90.75267764499758,8.084,6.254485043382449,109.975,2199.5,2,3,2.15,3,189.31,0.04985,0.6,1
TEL00000185,46,21,Medium,Month-to-Month,Standard,North,0,1,0,2023-02-19,158.18800000000002,68.44274616683015,4.232,3.388464043106931,79.236,1188.54,0,2,2.2,1,183.92000000000002,0.04766666666666666,0.4,0
TEL00000186,64,23,Medium,Two Year,Premium,North,0,1,0,2024-07-24,322.9448,91.18467772054689,10.164,6.528398859342669,115.08840000000001,2877.21,0,7,1.36,4,232.69,0.056159999999999995,0.3,0
TEL00000187,68,51,Medium,Month-to-Month,Standard,South,0,1,1,2023-07-28,195.084,60.36724385398356,4.582,3.622600984753474,82.6695,1653.39,0,6,1.95,3,157.25,0.05225,0.55,0
TEL00000188,1,41,Low,One Year,Basic,North,0,0,0,2023-05-23,95.9555,39.601752150896715,2.383,2.110171108053363,47.176,943.52,0,6,2.15,0,254.57,0.04455,0.7000000000000001,1
TEL00000189,19,77,Medium,One Year,Standard,East,1,0,0,2023-04-08,186.54761904761904,65.72242440025794,4.180952380952381,3.150893372937118,74.23666666666666,1558.97,0,7,1.8095238095238095,2,118.51,0.04580952380952381,0.4,0
TEL00000190,46,26,Medium,Two Year,Standard,South,0,1,1,2024-01-30,213.91947368421052,52.18053186067729,5.182631578947368,3.7061583016278656,84.21263157894737,1600.04,1,6,2.0526315789473686,1,112.91,0.05736842105263158,0.6499999999999999,1
TEL00000191,12,22,Medium,One Year,Standard,East,0,0,0,2023-06-18,194.11277777777775,86.91329031285454,5.106111111111111,3.6371144653402,78.92222222222222,1420.6,0,2,2.111111111111111,4,230.69,0.04288888888888889,0.25,0
TEL00000192,43,62,High,Month-to-Month,Premium,North,0,1,0,2023-12-11,287.238,98.2945660863573,10.037,7.497633380993596,126.18999999999998,2523.7999999999997,1,2,2.25,3,191.42,0.047950000000000007,0.6,1
TEL00000193,51,32,Low,Month-to-Month,Basic,South,0,1,0,2021-04-07,108.67952380952381,31.754272385962572,1.53,0.9969804411321217,47.02285714285714,987.48,2,7,2.0,1,286.78,0.05252380952380952,0.75,1
TEL00000194,28,52,Medium,Month-to-Month,Standard,South,0,0,0,2024-12-10,164.4340909090909,59.206130768382174,3.338636363636364,2.1973366897538775,76.98545454545454,1693.68,0,7,1.9545454545454546,4,169.45000000000002,0.047136363636363636,0.55,0
TEL00000195,7,48,High,One Year,Basic,East,0,0,0,2023-04-18,91.62782608695652,30.532060639227588,2.1034782608695655,1.6997663173497812,47.885217391304344,1101.36,1,3,2.0,3,179.81,0.049695652173913044,0.30000000000000004,0
TEL00000196,36,37,Medium,Two Year,Standard,West,0,1,0,2022-05-04,204.20695652173913,61.96111987916165,6.323478260869565,6.221233879878034,77.88,1791.24,0,1,2.0869565217391304,3,165.04,0.05439130434782608,0.15,0
TEL00000197,9,43,Low,One Year,Standard,North,0,1,1,2022-12-18,149.7938888888889,58.908217756787096,4.162222222222223,4.381969145803202,79.22611111111111,1426.07,0,4,1.5555555555555556,3,176.03,0.04133333333333333,0.1,0
TEL00000198,26,44,Medium,Month-to-Month,Premium,West,0,1,1,2023-05-25,304.2828,89.77185808667066,9.8852,7.48642389039431,121.9136,3047.84,1,5,2.0,2,315.11,0.051840000000000004,0.45,0
TEL00000199,36,27,Medium,One Year,Basic,East,0,1,0,2024-02-02,101.5990909090909,31.813755471956423,2.2459090909090906,1.3348574351946252,49.344545454545454,1085.58,0,4,1.8181818181818181,3,253.85999999999999,0.053863636363636364,0.1,0
TEL00000200,48,54,Medium,One Year,Standard,South,0,0,1,2024-09-10,182.03571428571428,60.55397398779279,4.9471428571428575,4.5865980234343,80.32238095238095,1686.77,0,5,2.619047619047619,1,241.15,0.04533333333333333,0.25,0
TEL00000201,25,19,Low,One Year,Standard,South,0,0,1,2023-03-02,186.12888888888887,80.13828253777699,4.822222222222222,3.6634354746773123,73.61388888888888,1325.05,1,3,1.8333333333333333,3,194.21,0.04688888888888889,0.30000000000000004,0
TEL00000202,24,77,High,One Year,Basic,West,1,0,0,2023-11-12,90.88368421052631,48.31712201815168,2.153684210526316,2.072218914128084,47.39052631578947,900.42,0,3,2.263157894736842,2,208.85999999999999,0.05105263157894737,0.25,0
TEL00000203,36,20,Medium,Month-to-Month,Basic,East,0,0,0,2023-04-14,97.8185,46.82988736120511,1.377,1.1036022357429518,49.826499999999996,996.53,0,5,2.0,3,201.76999999999998,0.04765,0.25,0
TEL00000204,5,61,Low,One Year,Premium,South,0,1,0,2025-09-28,293.2033333333333,94.09538290510311,12.702916666666667,9.9709484434691,117.73625,2825.67,0,4,2.2916666666666665,6,259.61,0.044750000000000005,0.4,0
TEL00000205,3,39,Medium,Two Year,Standard,North,0,1,0,2025-08-01,185.54090909090908,71.17922730076661,4.649090909090909,2.667525889713982,77.99636363636364,1715.92,0,4,2.1818181818181817,2,218.77,0.05018181818181819,0.3,0
TEL00000206,8,39,Medium,Two Year,Basic,East,0,1,0,2024-03-02,95.47863636363637,31.38759207309771,2.1163636363636367,1.7649862955209092,50.07954545454545,1101.75,0,5,1.9545454545454546,2,188.12,0.07031818181818182,0.0,0
TEL00000207,55,33,Low,Month-to-Month,Premium,East,0,1,0,2024-12-12,289.048,120.02216541817042,9.5476,4.588706498931189,123.678,3091.95,0,8,2.52,3,242.05,0.03904,0.7,1
TEL00000208,5,37,High,One Year,Premium,North,0,0,0,2024-08-26,311.3311764705882,89.81549113894224,9.17941176470588,4.968783138994188,125.59764705882353,2135.16,0,6,2.2941176470588234,1,135.02,0.04958823529411765,0.7000000000000001,1
